Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Time/Total,Time/Epoch,Time/Update,Time/Evaluate,Train/Epoch,TotalSteps,Loss/Loss_diffuser,Loss/Loss_inv,Loss/Loss_total
nan,nan,nan,23234.927734375,183.6732635498047,183.6732635498047,0.0,119.0,119000.0,0.0011596621479839087,7.568339128738444e-07,0.0005802094819955528
nan,nan,nan,23418.318359375,183.38967895507812,183.38967895507812,0.0,120.0,120000.0,0.001127536059357226,4.394967163534602e-07,0.0005639877635985613
nan,nan,nan,23602.017578125,183.69834899902344,183.69834899902344,0.0,121.0,121000.0,0.0011813502060249448,5.127702706886339e-07,0.0005909314495511353
nan,nan,nan,23784.484375,182.4670867919922,182.4670867919922,0.0,122.0,122000.0,0.0010614211205393076,5.03265141560405e-07,0.0005309622501954436
nan,nan,nan,23967.126953125,182.642333984375,182.642333984375,0.0,123.0,123000.0,0.0011864075204357505,5.343148927750008e-07,0.0005934709333814681
nan,nan,nan,24152.1171875,184.99197387695312,184.99197387695312,0.0,124.0,124000.0,0.0010770844528451562,4.5167291773395846e-07,0.0005387680721469223
nan,nan,nan,24334.3359375,182.2186737060547,182.2186737060547,0.0,125.0,125000.0,0.0011582592269405723,4.587937212363613e-07,0.000579359068069607
nan,nan,nan,24518.412109375,184.07623291015625,184.07623291015625,0.0,126.0,126000.0,0.0010925668757408857,5.160782734492386e-07,0.0005465414724312723
nan,nan,nan,24701.01953125,182.60610961914062,182.60610961914062,0.0,127.0,127000.0,0.001078143366612494,4.810049176739994e-07,0.0005393121391534805
nan,nan,nan,24885.083984375,184.06497192382812,184.06497192382812,0.0,128.0,128000.0,0.0011228196090087295,5.026104759053851e-07,0.0005616611451841891
nan,nan,nan,25069.15625,184.07289123535156,184.07289123535156,0.0,129.0,129000.0,0.0011694281129166484,5.35058859441051e-07,0.0005849816370755434
nan,nan,nan,25253.203125,184.04620361328125,184.04620361328125,0.0,130.0,130000.0,0.0011329781264066696,4.496770884543366e-07,0.0005667138611897826
nan,nan,nan,25436.154296875,182.9505157470703,182.9505157470703,0.0,131.0,131000.0,0.0011030089808627963,4.1588134536141297e-07,0.000551712466403842
nan,nan,nan,25620.576171875,184.42164611816406,184.42164611816406,0.0,132.0,132000.0,0.0011161394650116563,6.332471684800112e-07,0.0005583863821811974
nan,nan,nan,25804.6640625,184.0882110595703,184.0882110595703,0.0,133.0,133000.0,0.0011085650185123086,4.4005136601299455e-07,0.0005545024760067463
nan,nan,nan,25990.39453125,185.73097229003906,185.73097229003906,0.0,134.0,134000.0,0.00105529953725636,5.586711040450609e-07,0.0005279291071929038
nan,nan,nan,26172.974609375,182.58070373535156,182.58070373535156,0.0,135.0,135000.0,0.0010535605251789093,4.186481135093345e-07,0.0005269895191304386
nan,nan,nan,26355.59765625,182.6216278076172,182.6216278076172,0.0,136.0,136000.0,0.001078657223843038,4.361024252830248e-07,0.0005395466578193009
nan,nan,nan,26541.0859375,185.48924255371094,185.48924255371094,0.0,137.0,137000.0,0.001028008060529828,5.01688816711976e-07,0.0005142548470757902
nan,nan,nan,26726.173828125,185.08795166015625,185.08795166015625,0.0,138.0,138000.0,0.0010779135627672076,4.397060138217057e-07,0.0005391765735112131
